Subject,Course Id,Name,Section Code,Start Date,End Date,Type,Start,End,Days,Room Number,Building,Instructors
ARTD,318,Interaction Design,2,2024-10-21Z,2024-12-11Z,Studio,02:00 PM,04:40 PM,TR,306,Flagg Hall,"['Trevisani, m']"
ARTD,318,Interaction Design,3,2024-10-21Z,2024-12-11Z,Studio,09:00 AM,11:40 AM,MW,208,Art and Design Building,"['Trevisani, m']"
ARTD,326,Sustainability & Manufacturing,1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,TR,312,Art and Design Building,[]
ARTD,328,Human-Centered Product Design,1,2024-08-26Z,2024-12-11Z,Lecture,09:30 AM,10:50 AM,TR,312,Art and Design Building,[]
ARTD,351,Graphic Design Inquiry,B,2024-08-26Z,2024-10-18Z,Studio,09:30 AM,12:10 PM,TR,208,Art and Design Building,"['Alzate Mora, C']"
ARTD,351,Graphic Design Inquiry,C,2024-08-26Z,2024-10-18Z,Studio,09:00 AM,11:40 AM,MW,319,Art and Design Building,"['Sibrian Mai, A']"
ARTD,351,Graphic Design Inquiry,E,2024-08-26Z,2024-10-18Z,Studio,09:30 AM,12:10 PM,TR,216,Art and Design Building,"['Salamanca Garcia, J']"
ARTD,351,Graphic Design Inquiry,G,2024-08-26Z,2024-10-18Z,Studio,02:00 PM,04:40 PM,TR,306,Flagg Hall,"['Alzate Mora, C']"
ARTD,351,Graphic Design Inquiry,H,2024-08-26Z,2024-10-18Z,Studio,02:00 PM,04:40 PM,TR,319,Art and Design Building,"['Salamanca Garcia, J']"
ARTD,351,Graphic Design Inquiry,I,2024-08-26Z,2024-10-18Z,Studio,01:00 PM,03:40 PM,MW,319,Art and Design Building,"['Marble, J']"
ARTD,371,Graphic Design Practicum,A,2024-10-21Z,2024-12-11Z,Studio,09:30 AM,12:10 PM,TR,208,Art and Design Building,"['Robinson, S']"
ARTD,371,Graphic Design Practicum,B,2024-10-21Z,2024-12-11Z,Studio,01:00 PM,03:40 PM,MW,229,Art and Design Building,"['Marble, J']"
ARTD,371,Graphic Design Practicum,D,2024-10-21Z,2024-12-11Z,Studio,09:00 AM,11:40 AM,MW,216,Art and Design Building,"['Sibrian Mai, A']"
ARTD,401,Industrial Design V,1,2024-08-26Z,2024-12-11Z,Studio,01:00 PM,03:40 PM,MW,25East,Art and Design Building,[]
ARTD,401,Industrial Design V,3,2024-08-26Z,2024-12-11Z,Studio,02:00 PM,04:40 PM,TR,25East,Art and Design Building,[]
ARTD,426,Product Innovation,1,2024-08-26Z,2024-12-11Z,Lecture,11:00 AM,12:20 PM,TR,25East,Art and Design Building,[]
ARTD,448,Professional Design Practice,1,2024-08-26Z,2024-12-11Z,Lecture,04:00 PM,05:20 PM,MW,25East,Art and Design Building,[]
ARTD,451,Ethics of a Designer in a Global Economy,C,2024-08-26Z,2024-12-11Z,Studio,01:00 PM,03:40 PM,MW,1002,Siebel Center for Design,"['Alzate Mora, C']"
ARTD,451,Ethics of a Designer in a Global Economy,D,2024-08-26Z,2024-12-11Z,Studio,04:00 PM,06:40 PM,MW,107,Art and Design Building,"['Benson, E']"
ARTD,451,Ethics of a Designer in a Global Economy,E,2024-08-26Z,2024-12-11Z,Studio,09:30 AM,12:10 PM,TR,319,Art and Design Building,"['Marble, J']"
ARTD,451,Ethics of a Designer in a Global Economy,EGR,2024-08-26Z,2024-12-11Z,Studio,09:30 AM,12:10 PM,TR,319,Art and Design Building,"['Marble, J']"
ARTD,451,Ethics of a Designer in a Global Economy,F,2024-08-26Z,2024-12-11Z,Studio,02:00 PM,04:40 PM,TR,216,Art and Design Building,[]
ARTD,570,Design for Responsible Innovation Research Methodology,1,2024-08-26Z,2024-12-11Z,Seminar,05:00 PM,06:40 PM,MW,319,Art and Design Building,"['Salamanca Garcia, J']"
ARTD,595,MFA Design for Responsible Innovation Studio,1,2024-08-26Z,2024-12-11Z,Studio,02:00 PM,04:40 PM,TR,420,Flagg Hall,"['Thomas, N']"
ARTE,202,Facilitating the Art Experience,ED,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,TR,320,Flagg Hall,"['Lee, S']"
ARTE,303,Everyday Arts Lab,AL1,2024-08-26Z,2024-12-11Z,Lecture,09:00 AM,10:50 AM,M,320,Flagg Hall,"['Bergmark, J']"
ARTE,303,Everyday Arts Lab,AL1,2024-08-26Z,2024-12-11Z,Lecture,09:00 AM,10:50 AM,MW,320,Flagg Hall,"['Bergmark, J']"
ARTE,475,Art Exhibition Practices,KHG,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,TR,129,Flagg Hall,"['Lee, S']"
ARTE,475,Art Exhibition Practices,KHU,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,TR,129,Flagg Hall,"['Lee, S']"
ARTE,501,Issues in Art Education,JB,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,12:10 PM,T,131,Flagg Hall,"['Bergmark, J']"
ARTE,502,Curriculum Development in Art,ST,2024-08-26Z,2024-12-11Z,Conference,09:00 AM,11:40 AM,W,131,Flagg Hall,"['Travis, S']"
ARTE,591,Independent Graduate Studies,F,2024-08-26Z,2024-12-11Z,Seminar,12:00 PM,12:50 PM,M,410,Flagg Hall,"['Bergmark, J']"
ARTF,101,Contemporary Issues in Art,M2,2024-08-26Z,2024-12-11Z,Lecture,12:00 PM,12:50 PM,F,134,Temple Hoyne Buell Hall,"['Lucero, J']"
ARTF,102,Observational Drawing,1,2024-08-26Z,2024-12-11Z,Studio,02:00 PM,04:40 PM,TR,219,Art and Design Building,"['Ross, J']"
ARTF,102,Observational Drawing,2,2024-08-26Z,2024-12-11Z,Studio,09:30 AM,12:10 PM,TR,219,Art and Design Building,"['Ross, J']"
ARTF,102,Observational Drawing,3,2024-08-26Z,2024-12-11Z,Studio,09:00 AM,11:40 AM,MW,219,Art and Design Building,"['Lantz, R']"
ARTF,106,Visualization Drawing,1,2024-08-26Z,2024-12-11Z,Studio,02:00 PM,04:40 PM,TR,209,Art and Design Building,"['Hudson, S']"
ARTF,106,Visualization Drawing,2,2024-08-26Z,2024-12-11Z,Studio,09:30 AM,12:10 PM,TR,209,Art and Design Building,"['Hudson, S']"
ARTH,110,Introduction to the History of Art and Visual Culture,AD1,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,T,129,Flagg Hall,[]
ARTH,110,Introduction to the History of Art and Visual Culture,AD2,2024-08-26Z,2024-12-11Z,Discussion/Recitation,10:00 AM,10:50 AM,F,131,Flagg Hall,[]
ARTH,110,Introduction to the History of Art and Visual Culture,AD3,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,F,131,Flagg Hall,[]
ARTH,110,Introduction to the History of Art and Visual Culture,AD4,2024-08-26Z,2024-12-11Z,Discussion/Recitation,12:30 PM,01:20 PM,T,131,Flagg Hall,[]
ARTH,110,Introduction to the History of Art and Visual Culture,AD5,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,F,131,Flagg Hall,[]
ARTH,110,Introduction to the History of Art and Visual Culture,AD6,2024-08-26Z,2024-12-11Z,Discussion/Recitation,12:30 PM,01:20 PM,R,131,Flagg Hall,[]
ARTH,110,Introduction to the History of Art and Visual Culture,AD7,2024-08-26Z,2024-12-11Z,Discussion/Recitation,12:00 PM,12:50 PM,F,131,Flagg Hall,[]
ARTH,110,Introduction to the History of Art and Visual Culture,AD8,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,R,131,Flagg Hall,[]
ARTH,110,Introduction to the History of Art and Visual Culture,AL1,2024-08-26Z,2024-12-11Z,Lecture,12:00 PM,12:50 PM,MW,134,Temple Hoyne Buell Hall,"[""O'Brien, D""]"
ARTH,250,American Art,1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,10:30 AM,11:50 AM,MW,312,Art and Design Building,[]
ARTH,260,Graffiti and Murals,OV,2024-08-26Z,2024-12-11Z,Lecture-Discussion,04:00 PM,05:20 PM,MW,120,Architecture Building,"['Vazquez, O']"
ARTH,299,Spec Topics in Art History,A,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:00 AM,10:20 AM,MW,312,Art and Design Building,"['Smith, C']"
ARTH,342,Arts of Colonial Latin America,OV,2024-08-26Z,2024-12-11Z,Lecture,03:30 PM,04:50 PM,TR,316,Art and Design Building,"['Vazquez, O']"
ARTH,361,Contemporary Art,1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,MW,312,Art and Design Building,"['Smith, C']"
ARTH,402,Ways of Seeing in Edo Japan,AB,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,MW,316,Art and Design Building,"['Burkus-Chasson, A']"
ARTH,402,Ways of Seeing in Edo Japan,GRD,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,MW,316,Art and Design Building,"['Burkus-Chasson, A']"
ARTH,415,The Archaeology of Greece,A,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,TR,215,Gregory Hall,"['Bevis, B']"
ARTH,440,Romantic Art,DO,2024-08-26Z,2024-12-11Z,Lecture,09:30 AM,10:50 AM,TR,316,Art and Design Building,"[""O'Brien, D""]"
ARTH,440,Romantic Art,GRD,2024-08-26Z,2024-12-11Z,Lecture,09:30 AM,10:50 AM,TR,316,Art and Design Building,"[""O'Brien, D""]"
ARTH,495,Undergraduate Seminar in Art History,1,2024-08-26Z,2024-12-11Z,Seminar,02:00 PM,04:50 PM,W,129,Flagg Hall,[]
ARTH,495,Undergraduate Seminar in Art History,ABC,2024-08-26Z,2024-12-11Z,Seminar,02:00 PM,04:50 PM,T,312,Art and Design Building,"['Burkus-Chasson, A']"
ARTH,530,Seminar Italian Art,JP,2024-08-26Z,2024-12-11Z,Conference,01:00 PM,03:40 PM,M,129,Flagg Hall,"['Pilgrim, J']"
ARTH,546,Seminar in Contemporary Art,TW,2024-08-26Z,2024-12-11Z,Seminar,01:00 PM,03:40 PM,W,131,Flagg Hall,"['Weissman, T']"
ARTH,593,Theory and Methodology,1,2024-08-26Z,2024-12-11Z,Seminar,02:00 PM,04:40 PM,R,312,Art and Design Building,"['Romberg, K']"
ARTJ,209,Chado (The Way of Tea),CH1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,12:10 PM,W,ARR,Japan House,"['Gunji-Ballsrud, J', 'Liao, D', 'Stirek, L']"
ARTJ,209,Chado (The Way of Tea),CH2,2024-08-26Z,2024-12-11Z,Lecture-Discussion,01:00 PM,03:40 PM,W,ARR,Japan House,"['Gunji-Ballsrud, J', 'Liao, D', 'Stirek, L']"
ARTJ,301,Manga: The Art of Image and Word,1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,TR,316,Art and Design Building,"['Stirek, L']"
ARTJ,399,Japan House Internship,1,2024-08-26Z,2024-12-11Z,Internship,02:00 PM,04:00 PM,TR,ARR,Japan House,"['Liao, D', 'Stirek, L']"
ARTS,205,Introduction to Printmaking,1,2024-08-26Z,2024-12-11Z,Studio,02:00 PM,04:40 PM,TR,7,Noble Hall,"['Montgomery, G']"
ARTS,210,Ceramics Sculpture I,1,2024-08-26Z,2024-12-11Z,Studio,01:00 PM,03:40 PM,MW,123,Flagg Hall,"['Fitzgerald, E']"
ARTS,210,Ceramics Sculpture I,U1,2024-08-26Z,2024-12-11Z,Studio,09:00 AM,11:40 AM,MW,89,Allen Residence Hall,"['Wiesener, C']"
ARTS,221,Fashion Illustration,VC,2024-08-26Z,2024-12-11Z,Studio,01:00 PM,03:40 PM,MW,331,Art and Design Building,"['Vincenzi, C']"
ARTS,221,Fashion Illustration,VC,2024-08-26Z,2024-12-11Z,Studio,01:00 PM,03:40 PM,MW,224,Art and Design Building,"['Vincenzi, C']"
ARTS,223,Experimental Fashion,1,2024-08-26Z,2024-12-11Z,Studio,09:00 AM,11:40 AM,MW,315,Art and Design Building,"['Becker, S']"
ARTS,241,Image Practice,1,2024-08-26Z,2024-12-11Z,Studio,09:00 AM,11:40 AM,MW,229,Art and Design Building,"['Ward, K']"
ARTS,241,Image Practice,2,2024-08-26Z,2024-12-11Z,Studio,05:00 PM,07:40 PM,TR,228,Art and Design Building,"['Griffis, R']"
ARTS,243,Time Arts I,1,2024-08-26Z,2024-12-11Z,Studio,02:00 PM,04:40 PM,TR,224,Art and Design Building,[]
ARTS,243,Time Arts I,2,2024-08-26Z,2024-12-11Z,Studio,01:00 PM,03:40 PM,MW,228,Art and Design Building,"['Weaver, D']"
ARTS,243,Time Arts I,3,2024-08-26Z,2024-12-11Z,Studio,09:00 AM,11:40 AM,MW,228,Art and Design Building,"['Bianchi Geisse, C']"
ARTS,244,Interaction I,1,2024-08-26Z,2024-12-11Z,Studio,02:00 PM,04:40 PM,TR,228,Art and Design Building,"['Griffis, R']"
ARTS,244,Interaction I,2,2024-08-26Z,2024-12-11Z,Studio,09:30 AM,12:10 PM,TR,228,Art and Design Building,"['Ramakrishnan, S']"
ARTS,245,Beginning Illustration,1,2024-08-26Z,2024-12-11Z,Laboratory,09:00 AM,11:40 AM,MW,209,Art and Design Building,"['Robinson, S']"
ARTS,245,Beginning Illustration,2,2024-08-26Z,2024-12-11Z,Laboratory,01:00 PM,03:40 PM,MW,209,Art and Design Building,"['Koeneman, Q']"
ARTS,250,Life Drawing,1,2024-08-26Z,2024-12-11Z,Studio,04:00 PM,06:40 PM,MW,219,Art and Design Building,"['Tomlinson, E']"
ARTS,250,Life Drawing,2,2024-08-26Z,2024-12-11Z,Studio,05:00 PM,07:40 PM,TR,219,Art and Design Building,"['Witkowski, G']"
ARTS,251,Beginning Painting,1,2024-08-26Z,2024-12-11Z,Studio,09:00 AM,11:40 AM,MW,330,Art and Design Building,"['Applegate, A']"
ARTS,251,Beginning Painting,2,2024-08-26Z,2024-12-11Z,Studio,02:00 PM,04:40 PM,MW,330,Art and Design Building,"['Bakker, C']"
ARTS,252,Making and Meaning,1,2024-08-26Z,2024-12-11Z,Studio,02:00 PM,04:40 PM,TR,9,Art and Design Building,"['Stirek, L']"
ARTS,264,Basic Photography,1,2024-08-26Z,2024-12-11Z,Studio,01:00 PM,03:40 PM,MW,340,Art and Design Building,"['Obayomi, A']"
ARTS,265,Photography II,1,2024-08-26Z,2024-12-11Z,Studio,02:00 PM,04:40 PM,TR,340,Art and Design Building,"['Fein-Smolinski, R']"
ARTS,280,Beginning Sculpture,1,2024-08-26Z,2024-12-11Z,Studio,04:00 PM,06:40 PM,MW,40,Art and Design Building,"['Signa, S']"
ARTS,310,Ceramics Sculpture II,1,2024-08-26Z,2024-12-11Z,Studio,05:00 PM,07:40 PM,TR,123,Flagg Hall,"['Gu, R']"
ARTS,321,Sustainable Fashion Development and Branding,1,2024-08-26Z,2024-12-11Z,Studio,09:30 AM,12:10 PM,TR,315,Art and Design Building,"['Vincenzi, C']"
ARTS,354,Intermediate Painting,1,2024-08-26Z,2024-12-11Z,Studio,02:00 PM,04:40 PM,TR,330,Art and Design Building,"['Crutcher, O']"
ARTS,355,Composition and Storytelling,1,2024-08-26Z,2024-12-11Z,Laboratory,01:00 PM,03:40 PM,MW,219,Art and Design Building,"['Lingscheit, E']"
ARTS,364,Photography III,1,2024-08-26Z,2024-12-11Z,Studio,02:00 PM,04:40 PM,TR,310,Flagg Hall,"['Fein-Smolinski, R']"
ARTS,367,RAW Photography,1,2024-08-26Z,2024-12-11Z,Studio,09:30 AM,12:10 PM,TR,331,Art and Design Building,"['Ward, K']"
ARTS,381,Intermediate Sculpture,1,2024-08-26Z,2024-12-11Z,Studio,02:00 PM,04:40 PM,TR,50,Flagg Hall,[]
ARTS,394,Special Topics in Photography,1,2024-08-26Z,2024-12-11Z,Studio,02:00 PM,04:40 PM,TR,331,Art and Design Building,"['Ward, K']"
ARTS,405,Special Topics in Printmaking,GRD,2024-08-26Z,2024-12-11Z,Studio,09:30 AM,12:10 PM,TR,7,Noble Hall,"['Lingscheit, E']"
ARTS,405,Special Topics in Printmaking,UG,2024-08-26Z,2024-12-11Z,Studio,09:30 AM,12:10 PM,TR,7,Noble Hall,"['Lingscheit, E']"
ARTS,443,Time Arts II,1,2024-08-26Z,2024-12-11Z,Studio,09:30 AM,12:10 PM,TR,224,Art and Design Building,"['Jones, C']"
ARTS,444,Interaction II,1G,2024-08-26Z,2024-12-11Z,Laboratory,04:00 PM,06:40 PM,MW,228,Art and Design Building,"['Grosser, B']"
ARTS,444,Interaction II,1U,2024-08-26Z,2024-12-11Z,Laboratory,04:00 PM,06:40 PM,MW,228,Art and Design Building,"['Grosser, B']"
ARTS,448,BASA Capstone Project,M9,2024-08-26Z,2024-12-11Z,Studio,01:00 PM,03:40 PM,MW,128,Flagg Hall,"['Fein-Smolinski, R']"
ARTS,455,Advanced Painting,UG,2024-08-26Z,2024-12-11Z,Studio,05:00 PM,07:40 PM,MW,330,Art and Design Building,"['Hudson, S']"
ARTS,457,Art in Context,1,2024-08-26Z,2024-12-11Z,Studio,09:00 AM,11:40 AM,MW,9,Art and Design Building,"['Bakker, C']"
ARTS,461,Advanced Photography,1,2024-08-26Z,2024-12-11Z,Studio,02:00 PM,04:40 PM,TR,310,Flagg Hall,"['Fein-Smolinski, R']"
ARTS,499,Special Topics in Studio Art,1G,2024-08-26Z,2024-12-11Z,Studio,04:00 PM,06:40 PM,W,316,Art and Design Building,"['Weaver, D']"
ARTS,499,Special Topics in Studio Art,1U,2024-08-26Z,2024-12-11Z,Studio,04:00 PM,06:40 PM,W,316,Art and Design Building,"['Weaver, D']"
ARTS,593,Seminar: Methods Criticism,KDH,2024-08-26Z,2024-12-11Z,Seminar,06:00 PM,09:00 PM,M,312,Art and Design Building,"['Dominguez-Hultgren, K']"
ASRM,101,Introduction to Actuarial Science,AS1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,04:00 PM,04:50 PM,T,1027,Lincoln Hall,[]
ASRM,195,Foundations of Data Management,CL1,2024-08-26Z,2024-12-11Z,Discussion/Recitation,04:00 PM,04:50 PM,F,307,Gregory Hall,[]
ASRM,195,Foundations of Data Management,CL1,2024-08-26Z,2024-12-11Z,Lecture,01:00 PM,01:50 PM,MWF,311,Gregory Hall,"['Liu, P']"
ASRM,210,Theory of Interest,ADA,2024-08-26Z,2024-12-11Z,Discussion/Recitation,09:00 AM,09:50 AM,F,113,Davenport Hall,"['Wu, Y']"
ASRM,210,Theory of Interest,ADB,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,F,104,English Building,"['Wu, Y']"
ASRM,210,Theory of Interest,AL1,2024-08-26Z,2024-12-11Z,Lecture,11:00 AM,12:20 PM,MW,123,David Kinley Hall,[]
ASRM,402,Actuarial Statistics II,AD1,2024-08-26Z,2024-12-11Z,Discussion/Recitation,02:00 PM,02:50 PM,T,1065,Lincoln Hall,[]
ASRM,402,Actuarial Statistics II,AL1,2024-08-26Z,2024-12-11Z,Lecture,09:30 AM,10:50 AM,TR,1035,Campus Instructional Facility,"['Lee, H']"
ASRM,406,Linear Algebra with Financial Applications,T1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:30 PM,04:50 PM,TR,331,Gregory Hall,"['Icaza, E']"
ASRM,406,Linear Algebra with Financial Applications,TG,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:30 PM,04:50 PM,TR,111,Gregory Hall,"['Icaza, E']"
ASRM,410,Investments and Financial Markets,G,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,TR,120,Architecture Building,[]
ASRM,410,Investments and Financial Markets,U,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,TR,120,Architecture Building,[]
ASRM,441,Statistics for Risk Modeling I,UG,2024-08-26Z,2024-12-11Z,Discussion/Recitation,02:00 PM,02:50 PM,R,1065,Lincoln Hall,"['Icaza, E']"
ASRM,441,Statistics for Risk Modeling I,UG,2024-08-26Z,2024-12-11Z,Lecture,10:00 AM,10:50 AM,MWF,106B8,Engineering Hall,"['Icaza, E']"
ASRM,451,Basics of Statistical Learning,1GR,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,TR,160,English Building,"['Zhu, R']"
ASRM,451,Basics of Statistical Learning,1UG,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,TR,160,English Building,"['Zhu, R']"
ASRM,451,Basics of Statistical Learning,2GR,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,TR,160,English Building,"['Zhu, R']"
ASRM,451,Basics of Statistical Learning,2UG,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,TR,160,English Building,"['Zhu, R']"
ASRM,453,Applied Bayesian Analysis,1GR,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,TR,1092,Lincoln Hall,"['Culpepper, S']"
ASRM,453,Applied Bayesian Analysis,1UG,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,TR,1092,Lincoln Hall,"['Culpepper, S']"
ASRM,453,Applied Bayesian Analysis,2GR,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:00 PM,12:50 PM,MWF,4025,Campus Instructional Facility,"['Park, T']"
ASRM,453,Applied Bayesian Analysis,2UG,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:00 PM,12:50 PM,MWF,4025,Campus Instructional Facility,"['Park, T']"
ASRM,454,Generalized Linear Models,G,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,TR,2233,Everitt Laboratory,"['Wei, W']"
ASRM,454,Generalized Linear Models,U,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,TR,2233,Everitt Laboratory,"['Wei, W']"
ASRM,455,Predictive Analytics,GP,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:00 PM,04:20 PM,MW,106B1,Engineering Hall,[]
ASRM,455,Predictive Analytics,UP,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:00 PM,04:20 PM,MW,106B1,Engineering Hall,[]
ASRM,461,Loss Models,ADA,2024-08-26Z,2024-12-11Z,Discussion/Recitation,03:00 PM,03:50 PM,F,259,English Building,"['Hu, C']"
ASRM,461,Loss Models,AL1,2024-08-26Z,2024-12-11Z,Lecture,12:30 PM,01:50 PM,TR,1306,Everitt Laboratory,[]
ASRM,462,"Advanced Loss Models, Credibility, and Ratemaking",ALM,2024-08-26Z,2024-12-11Z,Discussion/Recitation,04:00 PM,04:50 PM,F,104,English Building,"['Hu, C']"
ASRM,462,"Advanced Loss Models, Credibility, and Ratemaking",ALM,2024-08-26Z,2024-12-11Z,Lecture,09:30 AM,10:50 AM,TR,162,Noyes Laboratory,"['Freiji, C']"
ASRM,471,Life Contingencies I,ADA,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,F,212,Davenport Hall,"['Dong, P']"
ASRM,471,Life Contingencies I,ADB,2024-08-26Z,2024-12-11Z,Discussion/Recitation,12:00 PM,12:50 PM,F,212,Davenport Hall,"['Dong, P']"
ASRM,471,Life Contingencies I,AL1,2024-08-26Z,2024-12-11Z,Lecture,09:00 AM,10:20 AM,MW,2101,Everitt Laboratory,"['Cardinal, T']"
ASRM,499,Topics in Actuarial Science,UFT,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,11:50 AM,MWF,156,English Building,"['Liu, P']"
ASRM,510,Financial Mathematics,T1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,05:00 PM,06:20 PM,TR,150,English Building,"['Fadina, T', 'Wei, W']"
ASRM,533,Risk Management Practices and Regulation,G,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,MW,169,Davenport Hall,"['Icaza, E']"
ASRM,551,Statistical Learning,A1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,TR,2101,Everitt Laboratory,"['Liang, F']"
ASRM,561,Loss Data Analytics & Credibility,G,2024-08-26Z,2024-12-11Z,Discussion/Recitation,04:00 PM,04:50 PM,F,104,English Building,"['Freiji, C']"
ASRM,561,Loss Data Analytics & Credibility,G,2024-08-26Z,2024-12-11Z,Lecture,09:30 AM,10:50 AM,TR,162,Noyes Laboratory,"['Freiji, C']"
ASRM,595,Advanced Topics in Actuarial Science and Risk Analytics,GFT,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,11:50 AM,MWF,156,English Building,"['Liu, P']"
ASRM,598,Literature Seminar,WW,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,02:50 PM,F,305,Materials Science & Eng Bld,"['Wei, W']"
ASST,104,Asian Mythology,ADA,2024-08-26Z,2024-12-11Z,Discussion/Recitation,12:00 PM,12:50 PM,F,1120,"Literatures, Cultures, & Ling","['Tu, H']"
ASST,104,Asian Mythology,ADB,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,F,1136,"Literatures, Cultures, & Ling","['Rives, T']"
ASST,104,Asian Mythology,ADD,2024-08-26Z,2024-12-11Z,Discussion/Recitation,02:00 PM,02:50 PM,R,1136,"Literatures, Cultures, & Ling","['Tu, H']"
ASST,104,Asian Mythology,ADI,2024-08-26Z,2024-12-11Z,Discussion/Recitation,10:00 AM,10:50 AM,F,1030,"Literatures, Cultures, & Ling","['Tu, H']"
ASST,104,Asian Mythology,ADL,2024-08-26Z,2024-12-11Z,Discussion/Recitation,12:00 PM,12:50 PM,F,1136,"Literatures, Cultures, & Ling","['Rives, T']"
ASST,104,Asian Mythology,ADM,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,F,303,English Building,"['Rives, T']"
ASST,104,Asian Mythology,AL1,2024-08-26Z,2024-12-11Z,Lecture,10:00 AM,10:50 AM,MW,1404,Siebel Center for Comp Sci,"['Newman, A']"
ASTR,121,Solar System and Worlds Beyond,AD1,2024-08-26Z,2024-12-11Z,Discussion/Recitation,09:00 AM,09:50 AM,F,115,English Building,[]
ASTR,121,Solar System and Worlds Beyond,AD2,2024-08-26Z,2024-12-11Z,Discussion/Recitation,10:00 AM,10:50 AM,F,115,English Building,[]
ASTR,121,Solar System and Worlds Beyond,AD3,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,F,115,English Building,[]
ASTR,121,Solar System and Worlds Beyond,AD4,2024-08-26Z,2024-12-11Z,Discussion/Recitation,12:00 PM,12:50 PM,F,223,David Kinley Hall,[]
ASTR,121,Solar System and Worlds Beyond,AD5,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,F,223,David Kinley Hall,[]
ASTR,121,Solar System and Worlds Beyond,AD6,2024-08-26Z,2024-12-11Z,Discussion/Recitation,02:00 PM,02:50 PM,F,223,David Kinley Hall,[]
ASTR,121,Solar System and Worlds Beyond,AD7,2024-08-26Z,2024-12-11Z,Discussion/Recitation,12:00 PM,12:50 PM,F,134,Astronomy Building,"['Winans, A']"
ASTR,121,Solar System and Worlds Beyond,AL1,2024-08-26Z,2024-12-11Z,Lecture,12:00 PM,12:50 PM,MW,103,Mumford Hall,"['Winans, A']"
ASTR,122,Stars and Galaxies,AD1,2024-08-26Z,2024-12-11Z,Discussion/Recitation,09:00 AM,09:50 AM,R,138,Wohlers Hall,[]
